2019-12-12 05:48:09,040 - fmri_scalable_latnet_sim2_100_44 - DEBUG - Parameters of the model
2019-12-12 05:48:09,040 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 sim: sim2
2019-12-12 05:48:09,040 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 Ti: 100
2019-12-12 05:48:09,040 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 s: 44
2019-12-12 05:48:09,040 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 seed: 1
2019-12-12 05:48:09,041 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 test_percent: 0.0
2019-12-12 05:48:09,041 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 learn_Omega: var-fixed
2019-12-12 05:48:09,041 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 learn_lengthscale: yes
2019-12-12 05:48:09,041 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 inv_calculation: approx
2019-12-12 05:48:09,041 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 n_approx_terms: 3
2019-12-12 05:48:09,041 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 n_iterations: 5
2019-12-12 05:48:09,041 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 var_steps: 2000
2019-12-12 05:48:09,041 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 hyp_steps: 2000
2019-12-12 05:48:09,042 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 display_step: 10
2019-12-12 05:48:09,042 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 var_learning_rate: 0.01
2019-12-12 05:48:09,042 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 hyp_learning_rate: 0.001
2019-12-12 05:48:09,042 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 n_mc: 10
2019-12-12 05:48:09,042 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 n_rff: 500
2019-12-12 05:48:09,042 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 prior_lambda_: 1
2019-12-12 05:48:09,042 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 posterior_lambda_: 0.15
2019-12-12 05:48:09,042 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 init_sigma2_n: 5
2019-12-12 05:48:09,042 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 init_variance: 0.5
2019-12-12 05:48:09,043 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 init_lengthscale: 0.1
2019-12-12 05:48:09,043 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 init_p: 0.5
2019-12-12 05:48:09,043 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 tensorboard: False
2019-12-12 05:48:09,043 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 	 kl_g_weight: 1e-05
2019-12-12 05:48:12,812 - fmri_scalable_latnet_sim2_100_44 - DEBUG - ITERATION 0
2019-12-12 05:48:13,932 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 0 local 0 iter: elbo=-2450 (ell 1973 (-1723,-249), kl_g 0.0, kl_o 0.0, kl_w -0.0, kl_a 477.4)
2019-12-12 05:48:14,231 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 0 local 10 iter: elbo=-2473 (ell 1944 (-1723,-220), kl_g 10.9, kl_o 0.0, kl_w 0.4, kl_a 529.3)
2019-12-12 05:48:14,598 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 0 local 20 iter: elbo=-2420 (ell 1947 (-1723,-224), kl_g 22.8, kl_o 0.2, kl_w 0.8, kl_a 471.4)
2019-12-12 05:48:14,917 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 0 local 30 iter: elbo=-2396 (ell 1910 (-1723,-187), kl_g 35.7, kl_o 0.1, kl_w 1.3, kl_a 483.9)
2019-12-12 05:48:15,231 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 0 local 40 iter: elbo=-2414 (ell 1933 (-1723,-210), kl_g 50.9, kl_o 0.1, kl_w 1.9, kl_a 479.2)
2019-12-12 05:48:15,571 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 0 local 50 iter: elbo=-2406 (ell 1915 (-1723,-192), kl_g 67.6, kl_o 0.0, kl_w 2.6, kl_a 488.2)
2019-12-12 05:48:15,917 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 0 local 60 iter: elbo=-2409 (ell 1913 (-1723,-190), kl_g 87.7, kl_o 0.1, kl_w 3.2, kl_a 492.4)
2019-12-12 05:48:16,259 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 0 local 70 iter: elbo=-2412 (ell 1893 (-1723,-170), kl_g 112.5, kl_o 0.0, kl_w 4.0, kl_a 514.6)
2019-12-12 05:48:16,575 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 0 local 80 iter: elbo=-2386 (ell 1885 (-1723,-162), kl_g 141.2, kl_o 0.1, kl_w 4.8, kl_a 496.2)
2019-12-12 05:48:16,877 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 0 local 90 iter: elbo=-2359 (ell 1882 (-1723,-159), kl_g 174.8, kl_o 0.1, kl_w 5.5, kl_a 471.5)
2019-12-12 05:48:17,201 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 0 local 100 iter: elbo=-2351 (ell 1871 (-1723,-147), kl_g 213.4, kl_o 0.0, kl_w 6.2, kl_a 473.8)
2019-12-12 05:48:17,500 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 0 local 110 iter: elbo=-2383 (ell 1878 (-1723,-154), kl_g 253.2, kl_o 0.0, kl_w 7.1, kl_a 497.7)
2019-12-12 05:48:17,840 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 0 local 120 iter: elbo=-2368 (ell 1875 (-1723,-152), kl_g 297.1, kl_o 0.0, kl_w 7.8, kl_a 485.5)
2019-12-12 05:48:18,188 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 0 local 130 iter: elbo=-2366 (ell 1861 (-1723,-137), kl_g 342.5, kl_o 0.0, kl_w 8.4, kl_a 496.7)
2019-12-12 05:48:18,507 - fmri_scalable_latnet_sim2_100_44 - DEBUG - 0 local 140 iter: elbo=-2362 (ell 1861 (-1723,-137), kl_g 392.0, kl_o 0.1, kl_w 8.9, kl_a 492.3)
