2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - Parameters of the model
2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 sim: sim2
2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 Ti: 100
2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 s: 42
2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 seed: 1
2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 test_percent: 0.0
2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 learn_Omega: var-fixed
2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 learn_lengthscale: yes
2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 inv_calculation: approx
2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 n_approx_terms: 3
2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 n_iterations: 5
2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 var_steps: 2000
2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 hyp_steps: 2000
2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 display_step: 10
2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 var_learning_rate: 0.01
2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 hyp_learning_rate: 0.001
2019-12-12 05:28:51,152 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 n_mc: 10
2019-12-12 05:28:51,153 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 n_rff: 500
2019-12-12 05:28:51,153 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 prior_lambda_: 1
2019-12-12 05:28:51,153 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 posterior_lambda_: 0.15
2019-12-12 05:28:51,153 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 init_sigma2_n: 5
2019-12-12 05:28:51,153 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 init_variance: 0.5
2019-12-12 05:28:51,153 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 init_lengthscale: 0.1
2019-12-12 05:28:51,153 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 init_p: 0.5
2019-12-12 05:28:51,153 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 tensorboard: False
2019-12-12 05:28:51,153 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 	 kl_g_weight: 1e-05
2019-12-12 05:28:54,801 - fmri_scalable_latnet_sim2_100_42 - DEBUG - ITERATION 0
2019-12-12 05:28:55,901 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 0 local 0 iter: elbo=-2481 (ell 1992 (-1723,-269), kl_g 0.0, kl_o 0.0, kl_w -0.0, kl_a 489.0)
2019-12-12 05:28:56,228 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 0 local 10 iter: elbo=-2432 (ell 1929 (-1723,-206), kl_g 10.9, kl_o 0.0, kl_w 0.4, kl_a 502.5)
2019-12-12 05:28:56,580 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 0 local 20 iter: elbo=-2417 (ell 1940 (-1723,-217), kl_g 22.6, kl_o 0.0, kl_w 0.8, kl_a 476.1)
2019-12-12 05:28:56,949 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 0 local 30 iter: elbo=-2445 (ell 1925 (-1723,-202), kl_g 36.2, kl_o 0.0, kl_w 1.3, kl_a 519.1)
2019-12-12 05:28:57,259 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 0 local 40 iter: elbo=-2381 (ell 1905 (-1723,-181), kl_g 52.5, kl_o 0.1, kl_w 1.9, kl_a 474.2)
2019-12-12 05:28:57,606 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 0 local 50 iter: elbo=-2387 (ell 1914 (-1723,-191), kl_g 70.7, kl_o 0.0, kl_w 2.5, kl_a 470.3)
2019-12-12 05:28:57,908 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 0 local 60 iter: elbo=-2490 (ell 1901 (-1723,-178), kl_g 92.6, kl_o 0.0, kl_w 3.2, kl_a 585.2)
2019-12-12 05:28:58,235 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 0 local 70 iter: elbo=-2444 (ell 1929 (-1723,-206), kl_g 118.6, kl_o 0.1, kl_w 3.9, kl_a 511.2)
2019-12-12 05:28:58,596 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 0 local 80 iter: elbo=-2439 (ell 1895 (-1723,-172), kl_g 147.4, kl_o 0.0, kl_w 4.8, kl_a 538.6)
2019-12-12 05:28:58,943 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 0 local 90 iter: elbo=-2379 (ell 1885 (-1723,-162), kl_g 178.4, kl_o 0.0, kl_w 5.7, kl_a 488.5)
2019-12-12 05:28:59,300 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 0 local 100 iter: elbo=-2392 (ell 1902 (-1723,-178), kl_g 213.2, kl_o 0.1, kl_w 6.4, kl_a 483.9)
2019-12-12 05:28:59,659 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 0 local 110 iter: elbo=-2369 (ell 1863 (-1723,-139), kl_g 248.2, kl_o 0.0, kl_w 7.1, kl_a 499.7)
2019-12-12 05:28:59,971 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 0 local 120 iter: elbo=-2364 (ell 1865 (-1723,-141), kl_g 285.7, kl_o 0.1, kl_w 7.8, kl_a 491.2)
2019-12-12 05:29:00,311 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 0 local 130 iter: elbo=-2366 (ell 1871 (-1723,-148), kl_g 328.7, kl_o 0.0, kl_w 8.4, kl_a 486.2)
2019-12-12 05:29:00,643 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 0 local 140 iter: elbo=-2371 (ell 1868 (-1723,-145), kl_g 375.9, kl_o 0.0, kl_w 8.8, kl_a 494.2)
2019-12-12 05:29:00,979 - fmri_scalable_latnet_sim2_100_42 - DEBUG - 0 local 150 iter: elbo=-2373 (ell 1867 (-1723,-143), kl_g 426.0, kl_o 0.0, kl_w 9.3, kl_a 496.4)
